state,district,market,commodity,modal_price
Maharashtra,Pune,Pune(Moshi) APMC,Onion Green,10.0
Maharashtra,Pune,Pune(Moshi) APMC,Garlic,7000.0
Maharashtra,Pune,Pune(Moshi) APMC,Methi(Leaves),8.0
Maharashtra,Pune,Pune(Moshi) APMC,Drumstick,3000.0
Maharashtra,Pune,Pune(Moshi) APMC,Ridgeguard(Tori),3500.0
Maharashtra,Pune,Pune(Pimpri) APMC,Bhindi(Ladies Finger),3450.0
Maharashtra,Pune,Pune(Pimpri) APMC,Mango(Raw-Ripe),2200.0
Maharashtra,Pune,Pune(Pimpri) APMC,Tomato,1300.0
Maharashtra,Raigad,Panvel APMC,Bhindi(Ladies Finger),3500.0
Maharashtra,Raigad,Panvel APMC,Bitter gourd,3500.0
Maharashtra,Satara,Patan APMC,Tomato,1750.0
Maharashtra,Satara,Vai APMC,Brinjal,2300.0
Maharashtra,Sholapur,Akluj APMC,Water Melon,800.0
Maharashtra,Sholapur,Akluj APMC,Ginger(Green),4800.0
Maharashtra,Sholapur,Akluj APMC,Cabbage,700.0
Maharashtra,Sholapur,Akluj APMC,Brinjal,2000.0
Maharashtra,Sholapur,Mangal Wedha APMC,Bhindi(Ladies Finger),2200.0
Maharashtra,Sholapur,Mangal Wedha APMC,Brinjal,1200.0
Maharashtra,Sholapur,Sangola APMC,Pomegranate,11000.0
Maharashtra,Sholapur,Solapur APMC,Cucumbar(Kheera),1200.0
Maharashtra,Sholapur,Solapur APMC,Onion,600.0
Maharashtra,Sholapur,Solapur APMC,Ridgeguard(Tori),2000.0
Maharashtra,Sholapur,Solapur APMC,Brinjal,1000.0
Maharashtra,Sholapur,Solapur APMC,Jowar(Sorghum),4000.0
Maharashtra,Sholapur,Solapur APMC,Rice,3615.0
Maharashtra,Sholapur,Solapur APMC,Pomegranate,7500.0
Uttar Pradesh,Fatehpur,Fatehpur APMC,Paddy(Common),2200.0
Uttar Pradesh,Fatehpur,Fatehpur APMC,Paddy(Common),2001.8
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Wheat,2283.39
Uttar Pradesh,Ghaziabad,Hapur APMC,Wood,743.33
Uttar Pradesh,Ghaziabad,Hapur APMC,Mustard,6180.83
Uttar Pradesh,Ghaziabad,Hapur APMC,Potato,985.4
Uttar Pradesh,Ghaziabad,Hapur APMC,Gur(Jaggery),4027.26
Uttar Pradesh,Sitapur,Hargaon (Laharpur) APMC,Firewood,358.19
Uttar Pradesh,Hathras,Haathras APMC,Paddy(Common),3357.08
Uttar Pradesh,Amethi,Jafarganj APMC,Paddy(Common),1908.58
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Potato,400.0
Uttar Pradesh,Raebarelli,Jayas APMC,Rice,2200.0
Uttar Pradesh,Jalaun (Orai),Jalaun APMC,Cauliflower,1400.0
Uttar Pradesh,Jalaun (Orai),Jalaun APMC,Pumpkin,800.0
Uttar Pradesh,Jalaun (Orai),Jalaun APMC,Paddy(Common),2750.0
Uttar Pradesh,Jalaun (Orai),Jalaun APMC,Firewood,500.0
Uttar Pradesh,Jhansi,Jhansi APMC,Onion,1123.81
Uttar Pradesh,Jhansi,Jhansi APMC,Wheat,2301.86
Uttar Pradesh,Kanpur Dehat,Jhijhank APMC,Wheat,2280.0
Uttar Pradesh,Farukhabad,Kayamganj APMC,Wheat,2500.0
Uttar Pradesh,Farukhabad,Kayamganj APMC,Tomato,1100.0
Uttar Pradesh,Farukhabad,Kayamganj APMC,Paddy(Common),2500.0
Uttar Pradesh,Farukhabad,Kayamganj APMC,Onion,1300.0
Uttar Pradesh,Farukhabad,Kayamganj APMC,Tobacco,1667.01
Uttar Pradesh,Chitrakut,Karvi APMC,Mustard,6662.23
Uttar Pradesh,Kasganj,Kasganj APMC,Tomato,700.0
Uttar Pradesh,Kasganj,Kasganj APMC,Chicory(Chikori/Kasni),2700.0
Uttar Pradesh,Kasganj,Kasganj APMC,Mustard,6030.5
Uttar Pradesh,Aligarh,Khair APMC,Green Chilli,5000.0
Uttar Pradesh,Baghpat,Khekda APMC,Potato,631.11
Uttar Pradesh,Bulandshahar,Khurja APMC,Wood,614.0
Uttar Pradesh,Bulandshahar,Khurja APMC,Wheat,2590.0
Uttar Pradesh,Bijnor,Kiratpur APMC,Gur(Jaggery),4000.0
Uttar Pradesh,Jalaun (Orai),Konch APMC,Wheat,2585.0
Uttar Pradesh,Mathura,Kosikalan APMC,Wheat,2450.0
Uttar Pradesh,Mathura,Kosikalan APMC,Onion,1200.0
Uttar Pradesh,Mathura,Kosikalan APMC,Potato,672.22
Uttar Pradesh,Mathura,Kosikalan APMC,Wheat,2450.0
Uttar Pradesh,Mathura,Kosikalan APMC,Pegeon Pea(Arhar Fali),5000.0
Uttar Pradesh,Mathura,Kosikalan APMC,Wheat,2450.43
Uttar Pradesh,Hamirpur,Kurara APMC,Mustard,6000.0
Uttar Pradesh,Sitapur,Mehmoodabad APMC,Rice,2250.0
Uttar Pradesh,Sitapur,Mehmoodabad APMC,Mentha Oil,103509.13
Uttar Pradesh,Mahoba,Mahoba APMC,"Sesamum(Sesame,Gingelly,Til)",8000.0
Uttar Pradesh,Mahoba,Mahoba APMC,Masur Dal,6000.0
Uttar Pradesh,Mahoba,Mahoba APMC,Barley(Jau),2222.49
Uttar Pradesh,Mahoba,Mahoba APMC,Wheat,2591.1
Uttar Pradesh,Mathura,Mathura APMC,Ginger(Green),6000.0
Uttar Pradesh,Mathura,Mathura APMC,Wheat,2400.0
Uttar Pradesh,Mathura,Mathura APMC,Wheat,2400.72
Uttar Pradesh,Hamirpur,Maudaha APMC,Wheat,2300.0
Uttar Pradesh,Hamirpur,Maudaha APMC,Wheat,2300.0
Uttar Pradesh,Hamirpur,Maudaha APMC,Firewood,400.0
Uttar Pradesh,Hamirpur,Maudaha APMC,Wheat,2301.81
Uttar Pradesh,Jhansi,Mauranipur APMC,Wheat,2350.0
Uttar Pradesh,Jhansi,Mauranipur APMC,Wood,593.01
Uttar Pradesh,Mirzapur,Mirzapur APMC,Firewood,450.56
Uttar Pradesh,Mirzapur,Mirzapur APMC,Wood,500.0
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,450.0
Uttar Pradesh,Jhansi,Moth APMC,Bengal Gram(Gram)(Whole),5650.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Wood,500.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Firewood,500.0
Uttar Pradesh,Hamirpur,Muskara APMC,Wood,450.0
Uttar Pradesh,Hamirpur,Muskara APMC,Wheat,2590.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar APMC,Cotton,10777.0
Uttar Pradesh,Bahraich,Naanpara APMC,Paddy(Common),1750.0
Uttar Pradesh,Maharajganj,Nautnava APMC,Wheat,2250.0
Uttar Pradesh,Gonda,Nawabganj APMC,Firewood,250.0
Uttar Pradesh,Gonda,Nawabganj APMC,Rice,1900.0
Uttar Pradesh,Gonda,Nawabganj APMC,Wheat,2325.0
Uttar Pradesh,Balrampur,Panchpedwa APMC,Wood,500.0
Uttar Pradesh,Shravasti,Payagpur APMC,Wood,500.0
Uttar Pradesh,Shravasti,Payagpur APMC,Paddy(Common),2050.0
Uttar Pradesh,Prayagraj,Prayagraj APMC,Bengal Gram Dal(Chana Dal),6500.0
Uttar Pradesh,Prayagraj,Prayagraj APMC,Rice,3200.0
Uttar Pradesh,Pillibhit,Puranpur APMC,Firewood,410.0
Uttar Pradesh,Pillibhit,Puranpur APMC,Wheat,2300.39
Uttar Pradesh,Raebarelli,Raibareilly APMC,Wheat,2450.0
Uttar Pradesh,Raebarelli,Raibareilly APMC,Rice,2234.61
Uttar Pradesh,Raebarelli,Raibareilly APMC,Wood,550.58
Uttar Pradesh,Rampur,Rampur APMC,Capsicum,1200.0
Uttar Pradesh,Rampur,Rampur APMC,Wood,658.12
Uttar Pradesh,Rampur,Rampur APMC,Firewood,400.0
Uttar Pradesh,Sonbhadra,Robertsganj APMC,Barley(Jau),2250.0
Uttar Pradesh,Sonbhadra,Robertsganj APMC,Peas(Dry),3976.56
Uttar Pradesh,Kanpur Dehat,Rura APMC,Wheat,2300.0
Uttar Pradesh,Kanpur Dehat,Rura APMC,Wood,550.0
Uttar Pradesh,Barabanki,Safdarganj APMC,Pegeon Pea(Arhar Fali),5500.0
Uttar Pradesh,Barabanki,Safdarganj APMC,Green Chilli,3500.0
Uttar Pradesh,Barabanki,Safdarganj APMC,Garlic,4200.0
Uttar Pradesh,Barabanki,Safdarganj APMC,Paddy(Common),2347.47
Uttar Pradesh,Badaun,Shahaswan APMC,Onion,1200.0
Uttar Pradesh,Badaun,Shahaswan APMC,Potato,800.0
Uttar Pradesh,Siddharth Nagar,Sahiyapur APMC,Wheat,2431.73
Uttar Pradesh,Raebarelli,Salon APMC,Paddy(Common),2349.66
Uttar Pradesh,Raebarelli,Salon APMC,Mentha Oil,108000.0
Uttar Pradesh,Sambhal,Sambhal APMC,Apple,9000.0
Uttar Pradesh,Sambhal,Sambhal APMC,Green Chilli,2200.0
Uttar Pradesh,Sambhal,Sambhal APMC,Wood,528.48
Uttar Pradesh,Hardoi,Sandi APMC,Potato,600.0
Uttar Pradesh,Hardoi,Shahabad(New Mandi) APMC,Wheat,2280.0
Uttar Pradesh,Hardoi,Shahabad(New Mandi) APMC,Wheat,2281.33
Uttar Pradesh,Rampur,Shahabad APMC,Wood,500.0
Uttar Pradesh,Shamli,Shamli APMC,Potato,537.04
Uttar Pradesh,Bulandshahar,Sikarpur APMC,Cauliflower,1700.0
Uttar Pradesh,Bulandshahar,Sikarpur APMC,Ginger(Green),4900.0
Uttar Pradesh,Firozabad,Sirsaganj APMC,Potato,500.0
Uttar Pradesh,Amethi,Sultanpur APMC,Wood,517.62
Uttar Pradesh,Amethi,Sultanpur APMC,Paddy(Common),2050.0
Uttar Pradesh,Amethi,Sultanpur APMC,Wheat,2450.0
Uttar Pradesh,Ghazipur,Saidpur APMC,Paddy(Common),2400.0
Uttar Pradesh,Khiri (Lakhimpur),Tikonia APMC,Wheat,2300.15
Uttar Pradesh,Shahjahanpur,Tilhar APMC,Wood,589.25
Uttar Pradesh,Balrampur,Tulsipur APMC,Paddy(Common),1900.0
Uttar Pradesh,Firozabad,Tundla APMC,Mustard,6657.37
Uttar Pradesh,Firozabad,Tundla APMC,Barley(Jau),2394.0
Uttar Pradesh,Firozabad,Tundla APMC,Bajra(Pearl Millet/Cumbu),1785.8
Uttar Pradesh,Badaun,Ujhani APMC,Green Chilli,3000.0
Uttar Pradesh,Badaun,Ujhani APMC,Wood,620.0
Uttar Pradesh,Badaun,Ujhani APMC,Capsicum,1500.0
Uttar Pradesh,Badaun,Wazirganj APMC,Wheat,2410.0
Uttar Pradesh,Badaun,Wazirganj APMC,Bajra(Pearl Millet/Cumbu),1800.0
Uttar Pradesh,Ghazipur,Yusufpur APMC,Green Chilli,1500.0
Uttar Pradesh,Hardoi,Sandila APMC,Potato,550.0
Tripura,Khowai,Bachaibari APMC,Green Chilli,6500.0
Tripura,Dhalai,Kulai APMC,Bitter gourd,5500.0
Tripura,Dhalai,Chowmanu APMC,Brinjal,2000.0
Tripura,Dhalai,Gandacharra APMC,Onion,3400.0
West Bengal,Kolkata,Sealdah Koley Market APMC,Green Chilli,4000.0
West Bengal,Kolkata,Sealdah Koley Market APMC,Ridgeguard(Tori),5000.0
West Bengal,Kolkata,Sealdah Koley Market APMC,Bhindi(Ladies Finger),4000.0
West Bengal,Kolkata,Sealdah Koley Market APMC,Capsicum,4500.0
West Bengal,North 24 Parganas,Habra APMC,Pumpkin,2400.0
West Bengal,Bankura,Khatra APMC,Rice,3750.0
West Bengal,Bankura,Khatra APMC,Potato,400.0
West Bengal,Bankura,Khatra APMC,Potato,350.0
West Bengal,Darjeeling,Karsiyang(Matigara) APMC,Cabbage,2200.0
West Bengal,Darjeeling,Darjeeling APMC,Raddish,2600.0
West Bengal,Uttar Dinajpur,Raiganj APMC,Potato,650.0
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ) APMC,Brinjal,3650.0
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ) APMC,Papaya,3250.0
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ) APMC,Drumstick,3000.0
Tamil Nadu,Pudukkottai,Gandarvakottai(Uzhavar Sandhai ) APMC,Tomato,1750.0
Tamil Nadu,Pudukkottai,Gandarvakottai(Uzhavar Sandhai ) APMC,Bottle gourd,1350.0
Tamil Nadu,Pudukkottai,Gandarvakottai(Uzhavar Sandhai ) APMC,Drumstick,3250.0
Tamil Nadu,Pudukkottai,Gandarvakottai(Uzhavar Sandhai ) APMC,Mint(Pudina),4500.0
Madhya Pradesh,Vidisha,Sironj APMC,Bengal Gram(Gram)(Whole),5400.0
Uttar Pradesh,Sitapur,Mishrit APMC,Mustard,5802.9
Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ) APMC,Brinjal,3750.0
Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ) APMC,Tomato,1750.0
Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ) APMC,Ginger(Green),8000.0
Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ) APMC,Carrot,5000.0
Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ) APMC,Cabbage,3000.0
Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ) APMC,Snakeguard,3750.0
Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ) APMC,Tender Coconut,2250.0
Tamil Nadu,Nagapattinam,Vedaranyam(Uzhavar Sandhai),Banana,3100.0
Tamil Nadu,Nagapattinam,Vedaranyam(Uzhavar Sandhai),Cluster beans,2900.0
Tamil Nadu,Nagapattinam,Vedaranyam(Uzhavar Sandhai),Ashgourd,1900.0
Tamil Nadu,Nagapattinam,Vedaranyam(Uzhavar Sandhai),Pumpkin,2350.0
Tamil Nadu,Nagapattinam,Vedaranyam(Uzhavar Sandhai),Amaranthus,1900.0
Tamil Nadu,Nagapattinam,Vedaranyam(Uzhavar Sandhai),Coconut,4250.0
Tamil Nadu,Nagapattinam,Vedaranyam(Uzhavar Sandhai),Raddish,2900.0
Tamil Nadu,Nagapattinam,Vedaranyam(Uzhavar Sandhai),Chow Chow,1900.0
Tamil Nadu,Nagapattinam,Vedaranyam(Uzhavar Sandhai),Mango(Raw-Ripe),3900.0
Tamil Nadu,Nagapattinam,Vedaranyam(Uzhavar Sandhai),Yam(Ratalu),4750.0
Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ) APMC,Potato,2800.0
Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ) APMC,Brinjal,5100.0
Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4700.0
Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ) APMC,Amaranthus,3750.0
Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),4200.0
Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ) APMC,Mint(Pudina),4700.0
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Banana,4500.0
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Potato,3500.0
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Coriander(Leaves),2750.0
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Green Peas,12000.0
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Chikoos(Sapota),4000.0
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Mousambi(Sweet Lime),2750.0
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Bitter gourd,4000.0
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Ashgourd,1500.0
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),5000.0
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Banana - Green,2200.0
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Beans,7750.0
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4250.0
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Thondekai,6000.0
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3000.0
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Yam(Ratalu),4000.0
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Onion Green,2750.0
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Sweet Corn ,2750.0
Uttar Pradesh,Sitapur,Maholi APMC,Firewood,357.83
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ) APMC,Tomato,2000.0
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ) APMC,Bitter gourd,3000.0
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ) APMC,Bottle gourd,2000.0
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ) APMC,Amaranthus,1250.0
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ) APMC,Green Avare(W),4000.0
Tamil Nadu,Coimbatore,Udumalpet APMC,Bhindi(Ladies Finger),5250.0
Tamil Nadu,Coimbatore,Udumalpet APMC,Amaranthus,2750.0
Tamil Nadu,Coimbatore,Udumalpet APMC,Beans,9250.0
Tamil Nadu,Coimbatore,Udumalpet APMC,Sweet Potato,3750.0
Tamil Nadu,Coimbatore,Udumalpet APMC,Cabbage,2250.0
Tamil Nadu,Coimbatore,Udumalpet APMC,Snakeguard,2750.0
Tamil Nadu,Coimbatore,Udumalpet APMC,Drumstick,2750.0
Tamil Nadu,Coimbatore,Udumalpet APMC,Karbuja(Musk Melon),3250.0
Tamil Nadu,Coimbatore,Udumalpet APMC,Elephant Yam(Suran)/Amorphophallus,4500.0
Tamil Nadu,Coimbatore,Udumalpet APMC,Yam(Ratalu),7250.0
Tamil Nadu,Coimbatore,Udumalpet APMC,Colacasia,4500.0
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ) APMC,Onion,2400.0
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ) APMC,Garlic,13000.0
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ) APMC,Brinjal,3500.0
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ) APMC,Coriander(Leaves),2500.0
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ) APMC,Cluster beans,3500.0
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ) APMC,Amaranthus,3000.0
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ) APMC,Carrot,2000.0
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4500.0
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ) APMC,Capsicum,4000.0
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ) APMC,Cauliflower,4200.0
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ) APMC,Green Peas,9600.0
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ) APMC,Bitter gourd,4800.0
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ) APMC,Bottle gourd,2400.0
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ) APMC,Beans,7800.0
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ) APMC,Cucumbar(Kheera),5000.0
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ) APMC,Chow Chow,3600.0
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ) APMC,Lime,4000.0
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ) APMC,Indian Beans(Seam),7200.0
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ) APMC,Colacasia,4800.0
Tamil Nadu,Villupuram,Tindivanam APMC,Banana,6000.0
Tamil Nadu,Villupuram,Tindivanam APMC,Brinjal,3500.0
Tamil Nadu,Villupuram,Tindivanam APMC,Chikoos(Sapota),5000.0
Tamil Nadu,Villupuram,Tindivanam APMC,Tomato,1350.0
Tamil Nadu,Villupuram,Tindivanam APMC,Cluster beans,3500.0
Tamil Nadu,Villupuram,Tindivanam APMC,Pumpkin,2000.0
Tamil Nadu,Villupuram,Tindivanam APMC,Amaranthus,4000.0
Tamil Nadu,Villupuram,Tindivanam APMC,Cowpea(Veg),5000.0
Tamil Nadu,Villupuram,Tindivanam APMC,Beetroot,3000.0
Tamil Nadu,Villupuram,Tindivanam APMC,Karbuja(Musk Melon),2000.0
Tamil Nadu,Villupuram,Tindivanam APMC,Colacasia,3500.0
Tamil Nadu,Villupuram,Ulundurpettai APMC,Brinjal,2750.0
Tamil Nadu,Villupuram,Ulundurpettai APMC,Tomato,1800.0
Tamil Nadu,Villupuram,Ulundurpettai APMC,Banana - Green,3000.0
Tamil Nadu,Villupuram,Ulundurpettai APMC,Ridgeguard(Tori),4000.0
Tamil Nadu,Villupuram,Ulundurpettai APMC,Tender Coconut,3000.0
Tamil Nadu,Villupuram,Ulundurpettai APMC,Lemon,10000.0
Tamil Nadu,Villupuram,Ulundurpettai APMC,Mint(Pudina),3000.0
Madhya Pradesh,Vidisha,Shamshabad APMC,Wheat,2158.0
Madhya Pradesh,Rajgarh,Pachaur APMC,Wheat,2380.0
Madhya Pradesh,Rajgarh,Narsinghgarh APMC,Garlic,2500.0
Madhya Pradesh,Rajgarh,Narsinghgarh APMC,Onion,800.0
Madhya Pradesh,Rajgarh,Khilchipur APMC,Coriander(Leaves),11025.0
Madhya Pradesh,Rajgarh,Khilchipur APMC,Wheat,2225.0
Madhya Pradesh,Rajgarh,Khujner APMC,Lentil(Masur)(Whole),6625.0
Madhya Pradesh,Dhar,Manawar APMC,Soyabean,4500.0
Madhya Pradesh,Dhar,Manawar APMC,Wheat,2150.0
Madhya Pradesh,Dhar,Manawar APMC,Maize,1500.0
Madhya Pradesh,Dhar,Rajgarh APMC,Soyabean,5500.0
Madhya Pradesh,Alirajpur,Alirajpur APMC,Maize,1600.0
Madhya Pradesh,Khargone,Sanawad APMC,Maize,1575.0
Madhya Pradesh,Khargone,Kasrawad APMC,Wheat,2150.0
Madhya Pradesh,Khargone,Segaon APMC,Wheat,2175.0
Madhya Pradesh,Khargone,Segaon APMC,Wheat,2275.0
Madhya Pradesh,Badwani,Anjad APMC,Wheat,2200.0
Madhya Pradesh,Badwani,Anjad APMC,Maize,1650.0
Madhya Pradesh,Khandwa,Pandhana APMC,Soyabean,5450.0
Madhya Pradesh,Ujjain,Badnagar APMC,Wheat,2101.0
Madhya Pradesh,Ujjain,Badnagar APMC,Wheat,2100.0
Madhya Pradesh,Dewas,Loharda APMC,Wheat,2275.0
Madhya Pradesh,Mandsaur,Piplya APMC,Maize,1817.0
Madhya Pradesh,Ratlam,Jaora APMC,Wheat,2100.0
Madhya Pradesh,Ratlam,Sailana APMC,Wheat,2541.0
Madhya Pradesh,Ratlam,Taal APMC,Wheat,2300.0
Madhya Pradesh,Shajapur,Shajapur APMC,Wheat,2100.0
Madhya Pradesh,Shajapur,Shajapur APMC,Garlic,4609.4
Madhya Pradesh,Shajapur,Susner APMC,Wheat,2200.0
Madhya Pradesh,Datia,Datia APMC,Wheat,2251.0
Madhya Pradesh,Datia,Sevda APMC,Paddy(Common),4100.0
Madhya Pradesh,Datia,Sevda APMC,Wheat,2300.0
Madhya Pradesh,Gwalior,Lashkar APMC,Mustard,6900.0
Madhya Pradesh,Ashoknagar,Chanderi APMC,Wheat,2210.0
Madhya Pradesh,Shivpuri,Pichhour APMC,Wheat,2225.0
Madhya Pradesh,Shivpuri,Magroni APMC,Mustard,7175.0
Madhya Pradesh,Bhind,Bhind APMC,Bajra(Pearl Millet/Cumbu),1972.0
Madhya Pradesh,Bhind,Alampur APMC,Bengal Gram(Gram)(Whole),5260.0
Madhya Pradesh,Bhind,Alampur APMC,Wheat,2180.0
Madhya Pradesh,Bhind,Lahar APMC,Green Peas,3700.0
Madhya Pradesh,Morena,Ambaha APMC,Mustard,6750.0
Madhya Pradesh,Morena,Ambaha APMC,Wheat,2200.0
Madhya Pradesh,Morena,Banmorkalan APMC,Wheat,2250.0
Madhya Pradesh,Sheopur,Sheopurkalan APMC,Wheat,2230.0
Madhya Pradesh,Sheopur,Sheopurbadod APMC,Paddy(Common),4150.0
Madhya Pradesh,Sheopur,Vijaypur APMC,Wheat,2400.0
Madhya Pradesh,Jabalpur,Jabalpur APMC,Arhar(Tur/Red Gram)(Whole),8244.24
Madhya Pradesh,Jabalpur,Jabalpur APMC,Wheat,2100.0
Madhya Pradesh,Sagar,Shahagarh APMC,Soyabean,5100.0
Madhya Pradesh,Sagar,Shahagarh APMC,Wheat,2175.0
Punjab,Sangrur,Lehra Gaga APMC,Tomato,1000.0
Punjab,Sangrur,Lehra Gaga APMC,Onion,1100.0
Punjab,Sangrur,Lehra Gaga APMC,Bhindi(Ladies Finger),4500.0
Madhya Pradesh,Damoh,Damoh APMC,Lentil(Masur)(Whole),5832.5
Madhya Pradesh,Chhatarpur,LavKush Nagar(Laundi) APMC,Wheat,2100.0
Madhya Pradesh,Chhatarpur,LavKush Nagar(Laundi) APMC,Bengal Gram(Gram)(Whole),5050.0
Madhya Pradesh,Chhatarpur,Bijawar APMC,Barley(Jau),2254.0
Madhya Pradesh,Chhatarpur,Bijawar APMC,Wheat,2265.0
Madhya Pradesh,Tikamgarh,Tikamgarh APMC,Mustard,6675.0
Madhya Pradesh,Tikamgarh,Khargapur APMC,Soyabean,5000.0
Madhya Pradesh,Chhindwara,Amarwda APMC,Maize,1610.0
Madhya Pradesh,Chhindwara,Amarwda APMC,Wheat,2100.0
Madhya Pradesh,Chhindwara,Pandhurna APMC,Wheat,2200.0
Madhya Pradesh,Dindori,Gorakhpur APMC,Soyabean,5000.0
Madhya Pradesh,Narsinghpur,Narsinghpur APMC,Wheat,2110.0
Madhya Pradesh,Seoni,Seoni APMC,Paddy(Common),1900.0
Madhya Pradesh,Seoni,Seoni APMC,Wheat,2250.0
Madhya Pradesh,Seoni,Seoni APMC,Wheat,2300.0
Madhya Pradesh,Rewa,Rewa APMC,Kodo Millet(Varagu),2200.0
Madhya Pradesh,Shehdol,Shahdol APMC,Mahua,4000.0
Madhya Pradesh,Shehdol,Beohari APMC,Mustard,6000.0
Madhya Pradesh,Sidhi,Sidhi APMC,Flax seeds,5200.0
Madhya Pradesh,Singroli,Singroli APMC,Kutki,3000.0
Gujarat,Sabarkantha,Dhansura APMC,Castor Seed,6320.0
Gujarat,Banaskanth,Thara APMC,Cummin Seed(Jeera),20625.0
Gujarat,Banaskanth,Bhabhar APMC,Castor Seed,6420.0
Gujarat,Banaskanth,Panthawada APMC,Isabgul(Psyllium),9075.0
Gujarat,Banaskanth,Panthawada APMC,Castor Seed,6300.0
Gujarat,Sabarkantha,Vadali APMC,Wheat,2805.0
Gujarat,Sabarkantha,Vadali APMC,Maize,1940.0
Gujarat,Sabarkantha,Vadali APMC,Cotton,6900.0
Gujarat,Banaskanth,Vadgam APMC,Castor Seed,6425.0
Gujarat,Dahod,Dahod(Veg. Market) APMC,Green Chilli,4100.0
